chr1	2462010	2463010
chr1	2465934	2466934
chr1	2467212	2468212
chr1	2471095	2472095
chr1	2472586	2473586
chr1	2476563	2477563
chr1	2478363	2479363
chr1	2516397	2517397
chr1	2518892	2519892
chr1	2526239	2527239
chr1	2527503	2528503
chr1	2536671	2537671
chr1	2537886	2538886
chr1	2558892	2559892
chr1	2561055	2562055
chr1	2573030	2574030
chr1	2574864	2575864
chr1	2705025	2706025
chr1	2706961	2707961
chr1	2715741	2716741
chr1	2717233	2718233
chr1	2771126	2772126
chr1	2772665	2773665
chr1	2776157	2777157
chr1	2777361	2778361
chr1	2826785	2827785
chr1	2828294	2829294
chr1	2846056	2847056
chr1	2847288	2848288
chr1	2849665	2850665
chr1	2850873	2851873
chr1	2875545	2876545
chr1	2876808	2877808
chr1	2884062	2885062
chr1	2885284	2886589
chr1	2886923	2887923
chr1	2917497	2918497
chr1	2918753	2919753
chr1	2928155	2929155
chr1	2929376	2930376
chr1	2937633	2938633
chr1	2939043	2940043
chr1	2978275	2979275
chr1	2980758	2981758
chr1	2982925	2983925
chr1	2987962	2988962
chr1	2989030	2990030
chr1	2990718	2991718
chr1	2996272	2997272
chr1	2997473	2998473
chr1	2998727	2999727
chr1	2999978	3000978
chr1	3027179	3028179
chr1	3028557	3029557
chr1	3037067	3038067
chr1	3038343	3039343
chr1	3055541	3056541
chr1	3056772	3057772
chr1	3058050	3059050
chr1	3059268	3060268
chr1	3070899	3071899
chr1	3072239	3073239
chr1	3079934	3080934
chr1	3081292	3082292
chr1	3101540	3102540
chr1	3103352	3104956
chr1	3105253	3106253
chr1	3110579	3111579
chr1	3111909	3112909
chr1	3146845	3147845
chr1	3148081	3149081
chr1	3154160	3155160
chr1	3155361	3156361
chr1	3156509	3157509
chr1	3158300	3159300
chr1	3162969	3163969
chr1	3164643	3165643
chr1	3181821	3182821
chr1	3183216	3184546
chr1	3184824	3185824
chr1	3194376	3195376
chr1	3196052	3197052
chr1	3202765	3203765
chr1	3204453	3205453
chr1	3238915	3239915
chr1	3240261	3241261
chr1	3274029	3275029
chr1	3275284	3276284
chr1	3306069	3307069
chr1	3307285	3308285
chr1	3309102	3310102
chr1	3311035	3312035
chr1	3320269	3321269
chr1	3322310	3323310
chr1	3326991	3327991
chr1	3329424	3333227
chr1	3341012	3342012
chr1	3342806	3343806
chr1	3350365	3351365
chr1	3351632	3352632
chr1	3369905	3370905
chr1	3371683	3372683
chr1	3393701	3394701
chr1	3395191	3396191
chr1	3424576	3427570
chr1	3427683	3428683
chr1	3434988	3435988
chr1	3436250	3437250
chr1	3446449	3447449
chr1	3447950	3448950
chr1	3458874	3459874
chr1	3460269	3461269
chr1	3498902	3499902
chr1	3500470	3501470
chr1	3510709	3511709
chr1	3512118	3513118
chr1	3526619	3529683
chr1	3539767	3540767
chr1	3542241	3543241
chr1	3555963	3556963
chr1	3557201	3558201
chr1	3558952	3559952
chr1	3561009	3562009
chr1	3565445	3566445
chr1	3569636	3570636
chr1	3606096	3607096
chr1	3607553	3608553
chr1	3622318	3623318
chr1	3623521	3624521
chr1	3633633	3634633
chr1	3635101	3636101
chr1	3648294	3649294
chr1	3649674	3650674
chr1	3661963	3662963
chr1	3664085	3665085
chr1	3687553	3688553
chr1	3689684	3690684
chr1	3702672	3703672
chr1	3703908	3704908
chr1	3711398	3712398
chr1	3713234	3714234
chr1	3730458	3731458
chr1	3732015	3733015
chr1	3772187	3773187
chr1	3774077	3776369
chr1	3789864	3790864
chr1	3791611	3792611
chr1	3807490	3808490
chr1	3809236	3810236
chr1	3815356	3816356
chr1	3818084	3819084
chr1	3823219	3824219
chr1	3824456	3825456
chr1	4191633	4192633
chr1	4193243	4194243
chr1	4220387	4221387
chr1	4221672	4222672
chr1	4712989	4713989
chr1	4716555	4717555
chr1	4725576	4726576
chr1	4726867	4727867
chr1	4770652	4771652
chr1	4772545	4773545
chr1	4831351	4832351
chr1	4832553	4833553
chr1	5771056	5772056
chr1	5772513	5773513
chr1	5792557	5793557
chr1	5793784	5794784
chr1	5936157	5937157
chr1	5937392	5938392
chr1	5949824	5950824
chr1	5951029	5952029
chr1	6050595	6051595
chr1	6052955	6053955
chr1	6085244	6086244
chr1	6086494	6087494
chr1	6110609	6111609
chr1	6111836	6112836
chr1	6130635	6131635
chr1	6131985	6132985
chr1	6186743	6187743
chr1	6187873	6190120
chr1	6201118	6202118
chr1	6202359	6203359
chr1	6207716	6208716
chr1	6209039	6210039
chr1	6238237	6239237
chr1	6240031	6242251
chr1	6258178	6259178
chr1	6259883	6260883
chr1	6264825	6265825
chr1	6266778	6267778
chr1	6267820	6268820
chr1	6269588	6270588
chr1	6294528	6295528
chr1	6296261	6297261
chr1	6300695	6301695
chr1	6302856	6303856
chr1	6304148	6305148
chr1	6306463	6307463
chr1	6308163	6309163
chr1	6310092	6311092
chr1	6312761	6313761
chr1	6314139	6315139
chr1	6319137	6320137
chr1	6320942	6321942
chr1	6338948	6339948
chr1	6340136	6341268
chr1	6341412	6342412
chr1	6451814	6452814
chr1	6454185	6455185
chr1	6478057	6479057
chr1	6480938	6481938
chr1	6483503	6484503
chr1	6485327	6486327
chr1	6499168	6500168
chr1	6501130	6502130
chr1	6506207	6507207
chr1	6509186	6510186
chr1	6510689	6511689
chr1	6512110	6514108
chr1	6516325	6517325
chr1	6519584	6520584
chr1	6521955	6522955
chr1	6524996	6525996
chr1	6526228	6527228
chr1	6529536	6530536
chr1	6531814	6532814
chr1	6544143	6545143
chr1	6545559	6546559
chr1	6549083	6550083
chr1	6551115	6552115
chr1	6556561	6557561
chr1	6557872	6558872
chr1	6613136	6614136
chr1	6614835	6615835
chr1	6638427	6639427
chr1	6640361	6641361
chr1	6652397	6653397
chr1	6653674	6654674
chr1	6658125	6659125
chr1	6659505	6660505
chr1	6660776	6661776
chr1	6663844	6664844
chr1	6671786	6672786
chr1	6675741	6676741
chr1	6684071	6685071
chr1	6685691	6686691
chr1	6760295	6761295
chr1	6762131	6763131
chr1	6843313	6844313
chr1	6846366	6847366
chr1	7021001	7022001
chr1	7022308	7023308
chr1	7121519	7122519
chr1	7122727	7123727
chr1	7722400	7723400
chr1	7725175	7726175
chr1	7739143	7740143
chr1	7741117	7742117
chr1	7763593	7764593
chr1	7765856	7766856
chr1	7830378	7831378
chr1	7831846	7832846
chr1	7842460	7844693
chr1	7845104	7846104
chr1	7886198	7887198
chr1	7887476	7888476
chr1	8001408	8002408
chr1	8002699	8003699
chr1	8012993	8013993
chr1	8014651	8015651
chr1	8020301	8021301
chr1	8022226	8023226
chr1	8084554	8085554
chr1	8086854	8087854
chr1	8270996	8271996
chr1	8272202	8273202
chr1	8276195	8277195
chr1	8277822	8278822
chr1	8376784	8377784
chr1	8378447	8379447
chr1	8383387	8384387
chr1	8384719	8385895
chr1	8386168	8387168
chr1	8389202	8390202
chr1	8390800	8391800
chr1	8394343	8395343
chr1	8395635	8396635
chr1	8402697	8403697
chr1	8404102	8405102
chr1	8417322	8418322
chr1	8418857	8419857
chr1	8482389	8483389
chr1	8484339	8485339
chr1	8762005	8763005
chr1	8763549	8764549
chr1	8876012	8879092
chr1	8937098	8938098
chr1	8939409	8940409
chr1	9098280	9099280
chr1	9100513	9101513
chr1	9130602	9131602
chr1	9131909	9132909
chr1	9187503	9188503
chr1	9189743	9190743
chr1	9241167	9242167
chr1	9243827	9244827
chr1	9257565	9258565
chr1	9258956	9259956
chr1	9293401	9294401
chr1	9295118	9296118
chr1	9323202	9326016
chr1	9415126	9416126
chr1	9416404	9417404
chr1	9426507	9427507
chr1	9427734	9428734
chr1	9487937	9488937
chr1	9489249	9490249
chr1	9554379	9555379
chr1	9555652	9556652
chr1	9598350	9599350
chr1	9600444	9601444
chr1	9647586	9648586
chr1	9649517	9650517
chr1	9669617	9670617
chr1	9670868	9671868
chr1	9686125	9687125
chr1	9687367	9688367
chr1	9710780	9711780
chr1	9713001	9714001
chr1	9748295	9749295
chr1	9750228	9751228
chr1	9774708	9775708
chr1	9775997	9776997
chr1	9789292	9792486
chr1	9821576	9822576
chr1	9822817	9823817
chr1	9882011	9883011
chr1	9884667	9885667
chr1	9968845	9971790
chr1	10002165	10003165
chr1	10003585	10004585
chr1	10056121	10057121
chr1	10058108	10059108
chr1	10091532	10092532
chr1	10093404	10094404
chr1	10269015	10270015
chr1	10271306	10272306
chr1	10385183	10386183
chr1	10386390	10387390
chr1	10457548	10458548
chr1	10459997	10460997
chr1	10489200	10490200
chr1	10491072	10492072
chr1	10531177	10532177
chr1	10532800	10533800
chr1	10533918	10534918
chr1	10535172	10536172
chr1	10697299	10698299
chr1	10698394	10699910
chr1	10700098	10701098
chr1	10701136	10702136
chr1	10702340	10703340
chr1	10706810	10707810
chr1	10708140	10709140
chr1	10712838	10715708
chr1	10718867	10719867
chr1	10720581	10721581
chr1	10724187	10725187
chr1	10725617	10726617
chr1	10752773	10753773
chr1	10754176	10755226
chr1	10755521	10756521
chr1	10756891	10757891
chr1	10758252	10759252
chr1	10763449	10764449
chr1	10764925	10765925
chr1	10852894	10853894
chr1	10856964	10857964
chr1	10894895	10895895
chr1	10896117	10897117
chr1	11071319	11072319
chr1	11073245	11074245
chr1	11118030	11119030
chr1	11120634	11121634
chr1	11158387	11159387
chr1	11160136	11161136
chr1	11321258	11322258
chr1	11323036	11324036
chr1	11332259	11333259
chr1	11333547	11334547
chr1	11537669	11538669
chr1	11540342	11541342
chr1	11560366	11561366
chr1	11562156	11563156
chr1	11588838	11589838
chr1	11590044	11591044
chr1	11595382	11596382
chr1	11596622	11597622
chr1	11707767	11708767
chr1	11709277	11710459
chr1	11710788	11711788
chr1	11713217	11714217
chr1	11715304	11716304
chr1	11723113	11724113
chr1	11724885	11725885
chr1	11739828	11740828
chr1	11741717	11742717
chr1	11749701	11750701
chr1	11752651	11753651
chr1	11778566	11779566
chr1	11780016	11781016
chr1	11794975	11795975
chr1	11796263	11797263
chr1	11821139	11822139
chr1	11822363	11823363
chr1	11864462	11865462
chr1	11866566	11867566
chr1	11897393	11898393
chr1	11898732	11899732
chr1	11918115	11919115
chr1	11919555	11920555
chr1	11984643	11985643
chr1	11986634	11987634
chr1	11993694	11994694
chr1	11994969	11995969
chr1	12039113	12040113
chr1	12040793	12041793
chr1	12078251	12079251
chr1	12079903	12080903
chr1	12122488	12123488
chr1	12124148	12125148
chr1	12225876	12226876
chr1	12227712	12228712
chr1	12250777	12251777
chr1	12251985	12252985
chr1	12288954	12289954
chr1	12289955	12292199
chr1	12599347	12600347
chr1	12600556	12601556
chr1	12654926	12655926
chr1	12656248	12657248
chr1	12675983	12676983
chr1	12678642	12679642
chr1	13838505	13839505
chr1	13840613	13841613
chr1	13880410	13881410
chr1	13881612	13882612
chr1	13908606	13910842
chr1	13910868	13911868
chr1	14025481	14026481
chr1	14027200	14028200
chr1	14074267	14075267
chr1	14076458	14077458
chr1	14218350	14219350
chr1	14219737	14220737
chr1	14923610	14924610
chr1	14925993	14926993
chr1	15126583	15127583
chr1	15127869	15128869
chr1	15249373	15250373
chr1	15251545	15252545
chr1	15374063	15375063
chr1	15375413	15376413
chr1	15478219	15479219
chr1	15481471	15482471
chr1	15540181	15541181
chr1	15541447	15542447
chr1	15572620	15573620
chr1	15573953	15574953
chr1	15735033	15736033
chr1	15737228	15738228
chr1	15849493	15853108
chr1	15853663	15854663
chr1	15910088	15911088
chr1	15911608	15912608
chr1	15928823	15929823
chr1	15930289	15931289
chr1	15942821	15943821
chr1	15944356	15945356
chr1	16010266	16011266
chr1	16011502	16012502
chr1	16052616	16053616
chr1	16053975	16054975
chr1	16057297	16058297
chr1	16058505	16059505
chr1	16069628	16070628
chr1	16070853	16071853
chr1	16072318	16073318
chr1	16073521	16074521
chr1	16084147	16085147
chr1	16085862	16086862
chr1	16160260	16161260
chr1	16162752	16163880
chr1	16164123	16165123
chr1	16172889	16173889
chr1	16174829	16177117
chr1	16259870	16260870
chr1	16261155	16262155
chr1	16268900	16271259
chr1	16271582	16272582
chr1	16300902	16301902
chr1	16302672	16303672
chr1	16398648	16399648
chr1	16400072	16401072
chr1	16463376	16464376
chr1	16464621	16465621
chr1	16474111	16475111
chr1	16475324	16476324
chr1	16480484	16481484
chr1	16482782	16483782
chr1	16493061	16494061
chr1	16494505	16495505
chr1	16531917	16532917
chr1	16534580	16535580
chr1	16542683	16543683
chr1	16544307	16545307
chr1	16552326	16553326
chr1	16553660	16554660
chr1	16562544	16563544
chr1	16563799	16564799
chr1	16677574	16678574
chr1	16679192	16680192
chr1	16692621	16693621
chr1	16694270	16695270
chr1	16765998	16766998
chr1	16767803	16768803
chr1	16809605	16810605
chr1	16810957	16811957
chr1	16824138	16825138
chr1	16826377	16827377
chr1	16839784	16840784
chr1	16841028	16842028
chr1	16846280	16847280
chr1	16847892	16848892
chr1	16859873	16860873
chr1	16862296	16863296
chr1	16873401	16874401
chr1	16874813	16875813
chr1	16938456	16939456
chr1	16940454	16941454
chr1	16969855	16970855
chr1	16971492	16973485
chr1	16975045	16976045
chr1	16983777	16984777
chr1	16985053	16986053
chr1	16992451	16993451
chr1	16993690	16994690
chr1	17005742	17006742
chr1	17007151	17008151
chr1	17017683	17018683
chr1	17020959	17021959
chr1	17021986	17022986
chr1	17023284	17024284
chr1	17024923	17025923
chr1	17027942	17028942
chr1	17032768	17033768
chr1	17034728	17035728
chr1	17050491	17051491
chr1	17051891	17052891
chr1	17065763	17066763
chr1	17067002	17068002
chr1	17074404	17075404
chr1	17075680	17076680
chr1	17084411	17085411
chr1	17086974	17087974
chr1	17185111	17186111
chr1	17186523	17187523
chr1	17196561	17197561
chr1	17197626	17198849
chr1	17200049	17201049
chr1	17214421	17215421
chr1	17216094	17217094
chr1	17221227	17222227
chr1	17222466	17223466
chr1	17230298	17231298
chr1	17231680	17232680
chr1	17239038	17240038
chr1	17240970	17241970
chr1	17280818	17281818
chr1	17282056	17283056
chr1	17286290	17287290
chr1	17287684	17288684
chr1	17291904	17292904
chr1	17293115	17294115
chr1	17305551	17306551
chr1	17307363	17308363
chr1	17330885	17331885
chr1	17332093	17333093
chr1	17336829	17337829
chr1	17338590	17339590
chr1	17379456	17380456
chr1	17380722	17381722
chr1	17444651	17445651
chr1	17446088	17447088
chr1	17474702	17475702
chr1	17476075	17477075
chr1	17733435	17734435
chr1	17734645	17735645
chr1	17745200	17746200
chr1	17746547	17747547
chr1	17763072	17764072
chr1	17765811	17766811
chr1	17864863	17865863
chr1	17866630	17867630
chr1	17948452	17949452
chr1	17949670	17950670
chr1	18022481	18023481
chr1	18023792	18024792
chr1	18151378	18152378
chr1	18152842	18153842
chr1	18433105	18434105
chr1	18434566	18436904
chr1	18437673	18438673
chr1	18690874	18691874
chr1	18692081	18693081
chr1	18702295	18703295
chr1	18703496	18704496
chr1	18807873	18808873
chr1	18809667	18810667
chr1	18955895	18956895
chr1	18959829	18960829
chr1	18961842	18962842
chr1	18963180	18965401
chr1	18966251	18967251
chr1	18968119	18969548
chr1	18970729	18971739
chr1	18972028	18973097
chr1	18973304	18974304
chr1	19042390	19043390
chr1	19043828	19044828
chr1	19109720	19110720
chr1	19110932	19111932
chr1	19179945	19180945
chr1	19181469	19182469
chr1	19202874	19203874
chr1	19204234	19205234
chr1	19208626	19209626
chr1	19209914	19210914
chr1	19227828	19228828
chr1	19229634	19230634
chr1	19280948	19281948
chr1	19283883	19284883
chr1	19535151	19536151
chr1	19537046	19538046
chr1	19576884	19577884
chr1	19578708	19579708
chr1	19599249	19600249
chr1	19600942	19601942
chr1	19613998	19614998
chr1	19615660	19616660
chr1	19637207	19638207
chr1	19639309	19640309
chr1	19664010	19665010
chr1	19665276	19666276
chr1	19810703	19811703
chr1	19812644	19813644
chr1	19922341	19923341
chr1	19924002	19925002
chr1	19969255	19970255
chr1	19971923	19972923
chr1	19990146	19991146
chr1	19992788	19993788
chr1	20004510	20005510
chr1	20005865	20006865
chr1	20125029	20126029
chr1	20126780	20127780
chr1	20207807	20208807
chr1	20209462	20210462
chr1	20511360	20512360
chr1	20512797	20513797
chr1	20568455	20569455
chr1	20569817	20570817
chr1	20668566	20669566
chr1	20670018	20671018
chr1	20691582	20692582
chr1	20693534	20694534
chr1	20809462	20810462
chr1	20813511	20814511
chr1	20833416	20834416
chr1	20834883	20835883
chr1	20877894	20878894
chr1	20880592	20881592
chr1	20959045	20960045
chr1	20960551	20961551
chr1	20986516	20987516
chr1	20988238	20989238
chr1	21021939	21022939
chr1	21023189	21024189
chr1	21030008	21031008
chr1	21031369	21032369
chr1	21042832	21043832
chr1	21044771	21045771
chr1	21057006	21058006
chr1	21059366	21060366
chr1	21111708	21112708
chr1	21114121	21115121
chr1	21502115	21503115
chr1	21503836	21504836
chr1	21550574	21551574
chr1	21551931	21552931
chr1	21615380	21616380
chr1	21617101	21618101
chr1	21670360	21671360
chr1	21672319	21673319
chr1	21753797	21754797
chr1	21755995	21756995
chr1	21762070	21763070
chr1	21763416	21764416
chr1	21765272	21766272
chr1	21767224	21768224
chr1	21785445	21786445
chr1	21786713	21787713
chr1	21834548	21835548
chr1	21836344	21837344
chr1	21929179	21930179
chr1	21930380	21931380
chr1	21947674	21948674
chr1	21949263	21950263
chr1	21977101	21978101
chr1	21978764	21979764
chr1	21984703	21985703
chr1	21986102	21987102
chr1	21994063	21995063
chr1	21995161	21997409
chr1	22108129	22109129
chr1	22110261	22111261
chr1	22139891	22140891
chr1	22141407	22142407
chr1	22148683	22149683
chr1	22149897	22150897
chr1	22154300	22155300
chr1	22155565	22156565
chr1	22190349	22191349
chr1	22191592	22192592
chr1	22209992	22210992
chr1	22211318	22212318
chr1	22212902	22213902
chr1	22214119	22215119
chr1	22350917	22351917
chr1	22352194	22353194
chr1	22378009	22379009
chr1	22380029	22381029
chr1	22445520	22446520
chr1	22446943	22447943
chr1	22455023	22456023
chr1	22456225	22457225
chr1	22467912	22468912
chr1	22470252	22471252
chr1	22611214	22612214
chr1	22612418	22613418
chr1	22667638	22668638
chr1	22668862	22669862
chr1	22777236	22778236
chr1	22778817	22779817
chr1	22888595	22889595
chr1	22890096	22891096
chr1	22901802	22902802
chr1	22903413	22904413
chr1	22918773	22919773
chr1	22920207	22921207
chr1	22926145	22927145
chr1	22927542	22928542
chr1	22973050	22974050
chr1	22974303	22975303
chr1	23002416	23003416
chr1	23003831	23004831
chr1	23035823	23036823
chr1	23038362	23039362
chr1	23109904	23110904
chr1	23111567	23112567
chr1	23278553	23279553
chr1	23280569	23281569
chr1	23344814	23345814
chr1	23346677	23347677
chr1	23503059	23504059
chr1	23504633	23505633
chr1	23542377	23543377
chr1	23544237	23545237
chr1	23669245	23670245
chr1	23671363	23672363
chr1	23693690	23694690
chr1	23696050	23697050
chr1	23749508	23750508
chr1	23751663	23752663
chr1	23762154	23763154
chr1	23763971	23764971
chr1	23808977	23809977
chr1	23810693	23811693
chr1	23856033	23857033
chr1	23858089	23859089
chr1	23880017	23881017
chr1	23881755	23882755
chr1	23883842	23886087
chr1	23886212	23887212
chr1	23893640	23894640
chr1	23895064	23896064
chr1	23944941	23945941
chr1	23946295	23947295
chr1	24017355	24018355
chr1	24018567	24019567
chr1	24068695	24069695
chr1	24070615	24071615
chr1	24103502	24104502
chr1	24105263	24106263
chr1	24116482	24117482
chr1	24117824	24118824
chr1	24125799	24126799
chr1	24127549	24128549
chr1	24193254	24194254
chr1	24194990	24195990
chr1	24228115	24229115
chr1	24229537	24230537
chr1	24284785	24285785
chr1	24286701	24287701
chr1	24305363	24306363
chr1	24307017	24308017
chr1	24512540	24513540
chr1	24514477	24515477
chr1	24647202	24648202
chr1	24648985	24649985
chr1	24738857	24739857
chr1	24740262	24741262
chr1	24741671	24742671
chr1	24743039	24744039
chr1	24827865	24828865
